#{"t_start": 1757197478.8557968, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,38.659995,False
-50.0,50,39.123848,False
-50.0,50,39.606746,False
-50.0,50,40.078899,False
-50.0,50,40.542787,False
-50.0,50,41.005502,False
-50.0,50,41.502911,False
-50.0,50,41.9861,False
-50.0,50,42.468961,False
-50.0,50,42.953825,False
-50.0,50,43.428218,False
0.0,50,43.916707,True
-50.0,50,44.38379,False
-50.0,50,44.870005,False
-50.0,50,45.336877,False
-50.0,50,45.819361,False
-50.0,50,46.304428,False
-50.0,50,46.774096,False
-50.0,50,47.248122,False
-50.0,50,47.739691,False
-50.0,50,48.206399,False
-50.0,50,48.672647,False
-50.0,50,98.218865,False
-50.0,50,98.701698,False
-50.0,50,99.162596,False
-50.0,50,99.624631,False
-50.0,50,100.082603,False
-50.0,50,100.553581,False
-50.0,50,101.022726,False
-50.0,50,101.518505,False
-50.0,50,102.002911,False
-50.0,50,102.485844,False
-50.0,50,102.949533,False
-50.0,50,103.431264,False
-50.0,50,103.895072,False
-50.0,50,104.357506,False
-50.0,50,104.841316,False
-50.0,50,105.310585,False
-50.0,50,105.776201,False
-50.0,50,106.238138,False
-50.0,50,106.70486,False
-50.0,50,107.184924,False
-50.0,50,107.655609,False
-50.0,50,108.137105,False
-50.0,50,108.600407,False
-50.0,50,109.062582,False
-50.0,50,109.528912,False
-50.0,50,110.014145,False
-50.0,50,110.476971,False
-50.0,50,110.943023,False
-50.0,50,111.436924,False
-50.0,50,111.89818,False
-50.0,50,112.373355,False
-50.0,50,112.839062,False
-50.0,50,113.32161,False
-50.0,50,113.784923,False
-50.0,50,114.245636,False
-50.0,50,114.708895,False
-50.0,50,115.172773,False
-50.0,50,115.634996,False
-50.0,50,116.094395,False
-50.0,50,116.583535,False
-50.0,50,117.061936,False
-50.0,50,117.521877,False
-50.0,50,117.984783,False
-50.0,50,118.467183,False
-50.0,50,118.927619,False
-50.0,50,119.386626,False
-50.0,50,119.867216,False
-50.0,50,120.329333,False
-50.0,50,120.794344,False
-18.0,50,121.261895,False
-50.0,50,121.733904,False
-50.0,50,122.204693,False
-50.0,50,122.664842,False
-50.0,50,123.156524,False
-50.0,50,123.637713,False
-50.0,50,124.120228,False
-50.0,50,124.589114,False
-50.0,50,125.072486,False
-50.0,50,125.536879,False
-50.0,50,126.008406,False
-50.0,50,126.469642,False
-50.0,50,126.946358,False
-50.0,50,127.400296,False
-50.0,50,127.876663,False
-50.0,50,128.359237,False
-50.0,50,128.841201,False
-50.0,50,129.309852,False
-50.0,50,129.792685,False
-50.0,50,130.262927,False
-48.0,50,130.728607,True
-50.0,50,131.196886,False
-50.0,50,131.692325,False
-50.0,50,132.180042,False
-50.0,50,132.671189,False
-50.0,50,133.132816,False
-50.0,50,133.59565,False
-50.0,50,134.065287,False
-50.0,50,134.554213,False
-50.0,50,135.045351,False
-50.0,50,135.504639,False
-50.0,50,135.967955,False
-50.0,50,136.428927,False
-50.0,50,136.900876,False
-50.0,50,137.368138,False
-50.0,50,137.830599,False
-50.0,50,138.299424,False
-50.0,50,138.766169,False
-50.0,50,139.228744,False
-50.0,50,139.713305,False
-50.0,50,140.175004,False
-50.0,50,140.657767,False
-50.0,50,141.128483,False
-50.0,50,141.616549,False
-50.0,50,142.080097,False
-50.0,50,142.556468,False
-50.0,50,143.017137,False
-50.0,50,143.50618,False
-50.0,50,143.96735,False
-50.0,50,144.44861,False
-50.0,50,144.922616,False
-50.0,50,194.966744,False
-50.0,50,195.812048,False
-50.0,50,196.610775,False
-50.0,50,197.380572,False
-50.0,50,198.169491,False
-50.0,50,198.956584,False
-50.0,50,199.72892,False
-50.0,50,200.504659,False
-50.0,50,201.272109,False
-50.0,50,202.033773,False
-50.0,50,202.795651,False
-50.0,50,203.564151,False
-50.0,50,204.329492,False
-50.0,50,205.122315,False
-50.0,50,205.889661,False
-50.0,50,206.678306,False
-50.0,50,207.451653,False
-50.0,50,208.223513,False
-50.0,50,208.984784,False
-50.0,50,209.751173,False
-50.0,50,210.520143,False
-50.0,50,211.294902,False
-50.0,50,212.088259,False
-50.0,50,212.861752,False
-50.0,50,213.631905,False
-50.0,50,214.409077,False
-50.0,50,215.178162,False
-50.0,50,215.956197,False
-50.0,50,216.755023,False
-50.0,50,217.530844,False
-50.0,50,218.310249,False
-50.0,50,219.087596,False
-50.0,50,219.842431,False
-50.0,50,220.62596,False
-50.0,50,221.418683,False
-50.0,50,222.213943,False
-50.0,50,223.004314,False
-50.0,50,223.780354,False
-50.0,50,224.577473,False
-50.0,50,225.345415,False
-50.0,50,226.145347,False
-50.0,50,226.928761,False
-50.0,50,227.716217,False
-50.0,50,228.484233,False
-50.0,50,229.262614,False
-50.0,50,230.029862,False
-50.0,50,230.803423,False
-50.0,50,231.564888,False
-50.0,50,232.337485,False
-50.0,50,233.101749,False
-50.0,50,233.890504,False
-50.0,50,234.665757,False
-50.0,50,235.422204,False
-50.0,50,236.191487,False
-50.0,50,236.955429,False
0.0,50,237.723024,True
-50.0,50,238.510788,False
-50.0,50,239.298334,False
-50.0,50,240.0827,False
-50.0,50,240.853995,False
-50.0,50,241.630575,False
-50.0,50,242.403273,False
-50.0,50,243.185686,False
-50.0,50,243.956967,False
-50.0,50,244.769696,False
-50.0,50,245.538152,False
-50.0,50,246.327144,False
-50.0,50,247.101432,False
-50.0,50,247.870427,False
-50.0,50,248.647342,False
-50.0,50,249.436659,False
-50.0,50,250.227001,False
-50.0,50,250.992146,False
-50.0,50,251.775192,False
-50.0,50,252.552319,False
-50.0,50,253.35061,False
-50.0,50,254.153962,False
-50.0,50,254.954452,False
-50.0,50,255.74731,False
-50.0,50,256.503348,False
-50.0,50,257.276628,False
-50.0,50,258.056239,False
-50.0,50,258.823884,False
-50.0,50,259.617704,False
-50.0,50,260.378617,False
-50.0,50,261.144669,False
-50.0,50,261.908001,False
-50.0,50,262.690658,False
-50.0,50,263.47471,False
-50.0,50,264.262791,False
-50.0,50,265.049686,False
-50.0,50,265.82052,False
-50.0,50,266.590445,False
-50.0,50,267.374628,False
-50.0,50,268.132624,False
-50.0,50,268.923456,False
-50.0,50,269.688816,False
-50.0,50,270.450371,False
-50.0,50,271.222021,False
-50.0,50,271.989821,False
-50.0,50,321.752668,False
-50.0,50,322.52133,False
-50.0,50,323.294338,False
-50.0,50,324.085683,False
-50.0,50,324.884139,False
-50.0,50,325.651973,False
-50.0,50,326.423461,False
-50.0,50,327.241633,False
-50.0,50,328.022447,False
-50.0,50,328.843256,False
-50.0,50,329.639965,False
-50.0,50,330.409667,False
-50.0,50,331.210834,False
-50.0,50,332.015056,False
-50.0,50,332.818205,False
-50.0,50,333.602579,False
-50.0,50,334.410243,False
-50.0,50,335.207795,False
-50.0,50,335.98391,False
-50.0,50,336.752796,False
-50.0,50,337.534282,False
-50.0,50,338.318044,False
-50.0,50,339.112972,False
-50.0,50,339.934744,False
-50.0,50,340.723115,False
-50.0,50,341.519622,False
-50.0,50,342.315408,False
-50.0,50,343.170217,False
-50.0,50,343.991562,False
-50.0,50,344.86972,False
-50.0,50,345.693259,False
-50.0,50,346.480695,False
-50.0,50,347.281435,False
-50.0,50,348.080955,False
-50.0,50,348.878439,False
-50.0,50,349.680891,False
-50.0,50,350.484328,False
-50.0,50,351.2823,False
-50.0,50,352.086006,False
-50.0,50,352.879625,False
-50.0,50,353.696387,False
-50.0,50,354.478749,False
-50.0,50,355.262416,False
-50.0,50,356.060039,False
-50.0,50,356.859892,False
-50.0,50,357.670869,False
-50.0,50,358.480169,False
-50.0,50,359.263843,False
-50.0,50,360.047177,False
-50.0,50,360.846047,False
-50.0,50,361.644894,False
-50.0,50,362.437744,False
-50.0,50,363.230004,False
-50.0,50,364.011404,False
-50.0,50,364.802188,False
-50.0,50,365.598463,False
-50.0,50,366.396897,False
-50.0,50,367.183794,False
-50.0,50,367.97409,False
-50.0,50,368.794626,False
-50.0,50,369.584934,False
-50.0,50,370.406118,False
-50.0,50,371.195288,False
-50.0,50,371.986964,False
-50.0,50,372.757799,False
-50.0,50,373.555599,False
-50.0,50,374.3558,False
-50.0,50,375.154718,False
-50.0,50,375.961012,False
-50.0,50,376.767596,False
-50.0,50,377.574211,False
-50.0,50,378.349705,False
-50.0,50,379.146005,False
-50.0,50,379.93855,False
-50.0,50,380.755657,False
-50.0,50,381.550956,False
-50.0,50,382.357367,False
-50.0,50,383.164195,False
-50.0,50,383.943269,False
-50.0,50,384.710364,False
-50.0,50,385.509006,False
-50.0,50,386.304447,False
-50.0,50,387.111801,False
-50.0,50,387.911519,False
-50.0,50,388.682325,False
-50.0,50,389.458928,False
-50.0,50,390.244982,False
-50.0,50,391.01856,False
-50.0,50,391.785595,False
-50.0,50,392.560458,False
-50.0,50,393.350112,False
-50.0,50,394.121575,False
-50.0,50,394.898663,False
-50.0,50,395.664091,False
-50.0,50,396.442749,False
-50.0,50,397.22546,False
-50.0,50,398.014776,False
-50.0,50,398.79272,False
-50.0,50,399.57509,False
-50.0,50,400.349153,False
-50.0,50,450.27699,False
-50.0,50,451.046252,False
-50.0,50,451.83457,False
-50.0,50,452.621546,False
-50.0,50,453.400009,False
-50.0,50,454.191721,False
-50.0,50,454.960299,False
-50.0,50,455.733995,False
-50.0,50,456.508121,False
-50.0,50,457.301743,False
-50.0,50,458.099924,False
-50.0,50,458.918588,False
-50.0,50,459.724162,False
-50.0,50,460.521348,False
-50.0,50,461.297975,False
-50.0,50,462.08504,False
-50.0,50,462.857598,False
-50.0,50,463.632702,False
-50.0,50,464.425575,False
-50.0,50,465.196182,False
-50.0,50,465.987737,False
-50.0,50,466.765032,False
-50.0,50,467.549347,False
-50.0,50,468.363136,False
-50.0,50,469.175967,False
-50.0,50,469.974015,False
-50.0,50,470.748211,False
-50.0,50,471.516958,False
-50.0,50,472.315861,False
-50.0,50,473.089974,False
-50.0,50,473.880656,False
-50.0,50,474.653461,False
-50.0,50,475.436904,False
-50.0,50,476.237779,False
-50.0,50,477.036578,False
-50.0,50,477.8274,False
-50.0,50,478.625468,False
-50.0,50,479.42567,False
-50.0,50,480.209235,False
-50.0,50,481.018418,False
-50.0,50,481.799743,False
-50.0,50,482.596745,False
-50.0,50,483.391265,False
-50.0,50,484.150203,False
-50.0,50,484.938507,False
-50.0,50,485.718181,False
-50.0,50,486.498107,False
-50.0,50,487.277894,False
-50.0,50,488.069282,False
-50.0,50,488.847496,False
-50.0,50,489.646789,False
-50.0,50,490.449398,False
-50.0,50,491.234538,False
-50.0,50,492.043304,False
-50.0,50,492.846241,False
-50.0,50,493.636762,False
-50.0,50,494.420259,False
-50.0,50,495.191079,False
-50.0,50,495.970679,False
-50.0,50,496.771545,False
-50.0,50,497.563996,False
-50.0,50,498.342137,False
-50.0,50,499.117188,False
-50.0,50,499.916576,False
-50.0,50,500.718515,False
-50.0,50,501.488299,False
-50.0,50,502.282581,False
-50.0,50,503.078353,False
-50.0,50,503.880079,False
-50.0,50,504.683601,False
-50.0,50,505.478418,False
-50.0,50,506.275723,False
-50.0,50,507.055322,False
-50.0,50,507.820426,False
-50.0,50,508.603798,False
-50.0,50,509.415027,False
-50.0,50,510.219292,False
-50.0,50,511.007606,False
-50.0,50,511.785824,False
-50.0,50,512.594012,False
-50.0,50,513.394248,False
-50.0,50,514.203231,False
-50.0,50,514.991994,False
-50.0,50,515.763685,False
-50.0,50,516.542963,False
-50.0,50,517.323024,False
-50.0,50,518.088762,False
-50.0,50,518.86433,False
-50.0,50,519.666468,False
-50.0,50,520.435113,False
-50.0,50,521.222633,False
-50.0,50,522.013304,False
-50.0,50,522.784853,False
-50.0,50,523.587056,False
-50.0,50,524.360268,False
-50.0,50,525.130686,False
-50.0,50,525.918215,False
-50.0,50,526.69184,False
-50.0,50,527.486595,False
-50.0,50,528.269378,False
-50.0,50,577.607322,False
-50.0,50,578.392118,False
-50.0,50,579.173831,False
-50.0,50,579.970529,False
-50.0,50,580.740531,False
-50.0,50,581.512077,False
-50.0,50,582.316582,False
-50.0,50,583.109008,False
-50.0,50,583.878808,False
-50.0,50,584.664626,False
-50.0,50,585.427709,False
-50.0,50,586.209459,False
-50.0,50,586.988876,False
-50.0,50,587.775304,False
-50.0,50,588.548776,False
-50.0,50,589.357252,False
-50.0,50,590.154219,False
-50.0,50,590.951565,False
-50.0,50,591.715068,False
-50.0,50,592.487872,False
-50.0,50,593.278843,False
-50.0,50,594.052629,False
-50.0,50,594.856519,False
-50.0,50,595.63034,False
-50.0,50,596.409866,False
-50.0,50,597.198777,False
-50.0,50,597.974012,False
-50.0,50,598.774443,False
-50.0,50,599.561223,False
-50.0,50,600.370751,False
-50.0,50,601.172693,False
-50.0,50,601.949986,False
-50.0,50,602.73214,False
-50.0,50,603.513091,False
-50.0,50,604.299224,False
-50.0,50,605.078618,False
-50.0,50,605.858811,False
-50.0,50,606.63513,False
-50.0,50,607.414036,False
-50.0,50,608.228474,False
-50.0,50,609.000949,False
-50.0,50,609.797198,False
-50.0,50,610.571358,False
-50.0,50,611.342172,False
-50.0,50,612.114509,False
-50.0,50,612.894094,False
-50.0,50,613.68962,False
-50.0,50,614.491243,False
-50.0,50,615.287005,False
-50.0,50,616.071096,False
-50.0,50,616.869962,False
-50.0,50,617.670542,False
-50.0,50,618.454195,False
-50.0,50,619.235314,False
-50.0,50,620.016988,False
-50.0,50,620.826755,False
-50.0,50,621.601294,False
-50.0,50,622.38163,False
-50.0,50,623.16134,False
-50.0,50,623.959231,False
-50.0,50,624.741866,False
-50.0,50,625.538621,False
-50.0,50,626.33824,False
-50.0,50,627.117206,False
-50.0,50,627.919341,False
-50.0,50,628.709418,False
-50.0,50,629.532689,False
-50.0,50,630.329035,False
-50.0,50,631.104654,False
-50.0,50,631.893202,False
-50.0,50,632.685401,False
-50.0,50,633.484846,False
-50.0,50,634.275266,False
-50.0,50,635.06607,False
-50.0,50,635.836077,False
-50.0,50,636.614053,False
0.0,50,637.403372,True
-50.0,50,638.194313,False
-50.0,50,638.989377,False
-50.0,50,639.794031,False
