#{"t_start": 1751570594.9563727, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,1161.224063,False
-50.0,50,1162.014953,False
-50.0,50,1162.811213,False
-50.0,50,1163.60871,False
-50.0,50,1164.401497,False
-50.0,50,1165.207817,False
-50.0,50,1166.018757,False
-50.0,50,1166.803775,False
-50.0,50,1167.596874,False
-49.0,50,1168.384736,False
-50.0,50,1169.187321,False
-50.0,50,1169.986954,False
-50.0,50,1170.799489,False
-50.0,50,1171.610218,False
-50.0,50,1172.419962,False
-50.0,50,1173.22927,False
-50.0,50,1174.028719,False
-50.0,50,1174.851002,False
-50.0,50,1175.655737,False
-50.0,50,1176.485481,False
-50.0,50,1177.307437,False
-50.0,50,1178.110467,False
-50.0,50,1178.914898,False
-50.0,50,1179.719313,False
-50.0,50,1230.383688,False
-50.0,50,1231.212449,False
-50.0,50,1232.008277,False
-50.0,50,1232.808753,False
-50.0,50,1233.59249,False
-50.0,50,1234.368151,False
-50.0,50,1235.160641,False
-50.0,50,1235.947351,False
-50.0,50,1236.724839,False
-50.0,50,1237.536895,False
-50.0,50,1238.317081,False
-50.0,50,1239.119101,False
-50.0,50,1239.903642,False
-50.0,50,1240.727734,False
-50.0,50,1241.533907,False
-50.0,50,1242.352551,False
-50.0,50,1243.151039,False
-50.0,50,1243.953278,False
-50.0,50,1244.752446,False
-50.0,50,1245.530911,False
-50.0,50,1246.344437,False
-50.0,50,1247.132467,False
-50.0,50,1247.917618,False
-50.0,50,1248.707321,False
-50.0,50,1249.511589,False
-50.0,50,1250.33069,False
-50.0,50,1251.113661,False
-50.0,50,1251.914225,False
-50.0,50,1252.710146,False
-50.0,50,1253.533393,False
-50.0,50,1254.340147,False
-50.0,50,1255.13599,False
-50.0,50,1255.932992,False
-50.0,50,1256.735856,False
-50.0,50,1257.568616,False
-50.0,50,1258.360787,False
-50.0,50,1259.186021,False
-50.0,50,1259.998598,False
-50.0,50,1260.794462,False
-50.0,50,1261.589051,False
-50.0,50,1262.380925,False
-50.0,50,1263.202724,False
-50.0,50,1264.007703,False
-50.0,50,1264.79719,False
-50.0,50,1265.613063,False
-50.0,50,1266.414295,False
-50.0,50,1267.215192,False
-50.0,50,1268.034111,False
-50.0,50,1268.866867,False
-50.0,50,1269.676735,False
-50.0,50,1270.473239,False
-50.0,50,1271.26797,False
-50.0,50,1272.062962,False
-50.0,50,1272.859735,False
-50.0,50,1273.679747,False
-50.0,50,1274.491335,False
-50.0,50,1275.305149,False
-50.0,50,1276.130346,False
-50.0,50,1276.938906,False
-50.0,50,1277.735648,False
-50.0,50,1278.533614,False
-50.0,50,1279.355861,False
-50.0,50,1280.143075,False
-50.0,50,1280.958887,False
-50.0,50,1281.749268,False
-50.0,50,1282.569935,False
-50.0,50,1283.354917,False
-50.0,50,1284.173099,False
-50.0,50,1284.968114,False
-50.0,50,1285.761124,False
-50.0,50,1286.587264,False
-50.0,50,1287.391249,False
-50.0,50,1288.216181,False
-50.0,50,1289.006947,False
-50.0,50,1289.817235,False
-50.0,50,1290.640781,False
-50.0,50,1291.438806,False
-50.0,50,1292.229821,False
-50.0,50,1293.042263,False
-50.0,50,1293.8534,False
-50.0,50,1294.646786,False
-50.0,50,1295.457928,False
-50.0,50,1296.228152,False
-50.0,50,1297.013598,False
-50.0,50,1297.797368,False
-50.0,50,1298.593227,False
-50.0,50,1299.365498,False
-50.0,50,1300.179214,False
-50.0,50,1300.987138,False
-50.0,50,1301.802562,False
-50.0,50,1302.618217,False
-50.0,50,1303.404796,False
-50.0,50,1304.221425,False
-50.0,50,1305.024755,False
-50.0,50,1305.824991,False
-50.0,50,1306.607665,False
-50.0,50,1307.411758,False
-50.0,50,1308.204169,False
-50.0,50,1309.02485,False
-50.0,50,1309.824275,False
-50.0,50,1359.934599,False
-50.0,50,1360.732357,False
-50.0,50,1361.523926,False
-50.0,50,1362.316654,False
-50.0,50,1363.115075,False
-50.0,50,1363.919732,False
-50.0,50,1364.702711,False
-50.0,50,1365.501992,False
-50.0,50,1366.319578,False
-50.0,50,1367.122977,False
-50.0,50,1367.93633,False
-50.0,50,1368.724576,False
-50.0,50,1369.515507,False
-50.0,50,1370.294883,False
-50.0,50,1371.077979,False
-50.0,50,1371.867334,False
-50.0,50,1372.665647,False
-50.0,50,1373.47611,False
-50.0,50,1374.257278,False
-50.0,50,1375.039818,False
-50.0,50,1375.863297,False
-50.0,50,1376.669631,False
-50.0,50,1377.484691,False
-50.0,50,1378.30176,False
-50.0,50,1379.115478,False
-50.0,50,1379.941503,False
-50.0,50,1380.758201,False
-50.0,50,1381.561574,False
-50.0,50,1382.361343,False
-50.0,50,1383.136551,False
-50.0,50,1383.920977,False
-50.0,50,1384.707852,False
-50.0,50,1385.52055,False
-50.0,50,1386.324323,False
-50.0,50,1387.122948,False
-50.0,50,1387.919963,False
-50.0,50,1388.761492,False
-50.0,50,1389.543753,False
-50.0,50,1390.328082,False
-50.0,50,1391.144262,False
-50.0,50,1391.966321,False
-50.0,50,1392.751709,False
-50.0,50,1393.565032,False
-50.0,50,1394.349606,False
-50.0,50,1395.124669,False
-50.0,50,1395.903016,False
-50.0,50,1396.681238,False
-50.0,50,1397.499265,False
-50.0,50,1398.310513,False
-50.0,50,1399.122455,False
-50.0,50,1399.911817,False
-50.0,50,1400.729161,False
-50.0,50,1401.547767,False
-50.0,50,1402.334105,False
-50.0,50,1403.137093,False
-50.0,50,1403.928538,False
-50.0,50,1404.711661,False
-50.0,50,1405.486188,False
-50.0,50,1406.263799,False
-50.0,50,1407.039063,False
-50.0,50,1407.804638,False
-50.0,50,1408.587208,False
-50.0,50,1409.381351,False
-50.0,50,1410.173475,False
0.0,50,1410.961778,True
-50.0,50,1411.742019,False
-50.0,50,1412.518351,False
-50.0,50,1413.317093,False
-50.0,50,1414.094777,False
-50.0,50,1414.880504,False
-50.0,50,1415.663806,False
-50.0,50,1416.480488,False
-50.0,50,1417.290118,False
-50.0,50,1418.093457,False
-50.0,50,1418.877749,False
-50.0,50,1419.678489,False
-50.0,50,1420.464103,False
-50.0,50,1421.256074,False
-50.0,50,1422.057485,False
-50.0,50,1422.868325,False
-50.0,50,1423.653634,False
-50.0,50,1424.466541,False
-50.0,50,1425.262336,False
-50.0,50,1426.077513,False
-50.0,50,1426.868083,False
-50.0,50,1427.680045,False
-50.0,50,1428.459229,False
-50.0,50,1429.272536,False
-50.0,50,1430.0511,False
-50.0,50,1430.829404,False
-50.0,50,1431.616341,False
-50.0,50,1432.398151,False
-50.0,50,1433.207658,False
-50.0,50,1434.02251,False
-50.0,50,1434.831839,False
-50.0,50,1435.640581,False
-50.0,50,1436.435269,False
-50.0,50,1437.230119,False
-50.0,50,1438.020776,False
-50.0,50,1438.824617,False
-50.0,50,1489.191192,False
-50.0,50,1489.965232,False
-50.0,50,1490.743793,False
-50.0,50,1491.521487,False
-50.0,50,1492.302973,False
-50.0,50,1493.077847,False
-50.0,50,1493.867112,False
-50.0,50,1494.651833,False
-50.0,50,1495.439899,False
-50.0,50,1496.235066,False
-50.0,50,1497.01835,False
-50.0,50,1497.800193,False
-50.0,50,1498.600897,False
-50.0,50,1499.409705,False
-50.0,50,1500.184646,False
-50.0,50,1500.975526,False
-50.0,50,1501.780399,False
-50.0,50,1502.559835,False
-50.0,50,1503.355287,False
-50.0,50,1504.15907,False
-50.0,50,1504.970161,False
-50.0,50,1505.788386,False
-50.0,50,1506.565141,False
-50.0,50,1507.36209,False
-50.0,50,1508.137763,False
-50.0,50,1508.951637,False
-50.0,50,1509.745464,False
-50.0,50,1510.534841,False
-50.0,50,1511.317779,False
-50.0,50,1512.125937,False
-50.0,50,1512.914682,False
-50.0,50,1513.727425,False
-50.0,50,1514.543954,False
-50.0,50,1515.337131,False
-50.0,50,1516.127509,False
-50.0,50,1516.921132,False
-50.0,50,1517.723494,False
-50.0,50,1518.509526,False
-50.0,50,1519.286918,False
-50.0,50,1520.099839,False
-50.0,50,1520.875654,False
-44.0,50,1521.678687,False
-50.0,50,1522.45279,False
-50.0,50,1523.251854,False
-50.0,50,1524.025852,False
-50.0,50,1524.816935,False
-50.0,50,1525.606677,False
-50.0,50,1526.401951,False
-50.0,50,1527.208213,False
-50.0,50,1527.996763,False
-50.0,50,1528.796008,False
-50.0,50,1529.576208,False
-50.0,50,1530.395957,False
-50.0,50,1531.168132,False
-50.0,50,1531.944819,False
-50.0,50,1532.729448,False
-50.0,50,1533.53202,False
-50.0,50,1534.321925,False
-50.0,50,1535.137322,False
-50.0,50,1535.944782,False
-50.0,50,1536.740804,False
-50.0,50,1537.541422,False
-50.0,50,1538.341377,False
-50.0,50,1539.142037,False
-49.0,50,1539.952687,False
-50.0,50,1540.752516,False
-50.0,50,1541.563697,False
-50.0,50,1542.378481,False
-50.0,50,1543.176569,False
-50.0,50,1543.951395,False
-50.0,50,1544.764548,False
-50.0,50,1545.558879,False
-50.0,50,1546.346552,False
-50.0,50,1547.157143,False
-50.0,50,1547.931819,False
-50.0,50,1548.738021,False
-50.0,50,1549.519817,False
-50.0,50,1550.331649,False
-50.0,50,1551.120604,False
-50.0,50,1551.920367,False
-50.0,50,1552.698628,False
-50.0,50,1553.51829,False
-50.0,50,1554.319851,False
-50.0,50,1555.108768,False
-50.0,50,1555.902006,False
-50.0,50,1556.681249,False
-50.0,50,1557.459963,False
-50.0,50,1558.235025,False
-50.0,50,1559.008203,False
-50.0,50,1559.799923,False
-50.0,50,1560.628103,False
-50.0,50,1561.438833,False
-50.0,50,1562.259872,False
-50.0,50,1563.068686,False
-50.0,50,1563.879575,False
-50.0,50,1564.659208,False
-50.0,50,1565.453187,False
-50.0,50,1566.252728,False
-50.0,50,1567.029598,False
-50.0,50,1567.832689,False
-50.0,50,1618.189463,False
-50.0,50,1618.99824,False
-50.0,50,1619.802316,False
-50.0,50,1620.628231,False
-50.0,50,1621.438288,False
-50.0,50,1622.231773,False
-50.0,50,1623.043522,False
-50.0,50,1623.853132,False
-50.0,50,1624.675702,False
-50.0,50,1625.468307,False
-50.0,50,1626.254886,False
-50.0,50,1627.029047,False
-50.0,50,1627.833958,False
-50.0,50,1628.618778,False
-50.0,50,1629.406059,False
-50.0,50,1630.213985,False
-50.0,50,1631.025529,False
-50.0,50,1631.820685,False
-50.0,50,1632.628916,False
-50.0,50,1633.442822,False
-50.0,50,1634.258788,False
-50.0,50,1635.056363,False
-50.0,50,1635.842173,False
-50.0,50,1636.625959,False
-50.0,50,1637.450173,False
-50.0,50,1638.268105,False
-50.0,50,1639.060576,False
-50.0,50,1639.872305,False
-50.0,50,1640.669509,False
-50.0,50,1641.488003,False
-50.0,50,1642.280184,False
-50.0,50,1643.087962,False
-50.0,50,1643.892864,False
-50.0,50,1644.717855,False
-50.0,50,1645.512174,False
-50.0,50,1646.308174,False
-50.0,50,1647.101697,False
-50.0,50,1647.894943,False
-50.0,50,1648.721138,False
-50.0,50,1649.538926,False
-50.0,50,1650.34959,False
-50.0,50,1651.144323,False
-50.0,50,1651.956163,False
-50.0,50,1652.753701,False
-50.0,50,1653.587255,False
-50.0,50,1654.377062,False
-50.0,50,1655.200664,False
-50.0,50,1655.988252,False
-50.0,50,1656.786146,False
-50.0,50,1657.592712,False
-50.0,50,1658.396859,False
-50.0,50,1659.214317,False
-50.0,50,1660.022997,False
-50.0,50,1660.824653,False
-50.0,50,1661.62399,False
-50.0,50,1662.404055,False
-50.0,50,1663.210394,False
-50.0,50,1664.022012,False
-50.0,50,1664.819245,False
-50.0,50,1665.600183,False
-50.0,50,1666.404553,False
-50.0,50,1667.216131,False
-50.0,50,1668.026662,False
-50.0,50,1668.819661,False
-50.0,50,1669.643023,False
-50.0,50,1670.428736,False
-50.0,50,1671.2349,False
-50.0,50,1672.046171,False
-50.0,50,1672.868531,False
-50.0,50,1673.674927,False
-50.0,50,1674.459768,False
-50.0,50,1675.25864,False
-50.0,50,1676.032248,False
-50.0,50,1676.832266,False
-50.0,50,1677.609435,False
-50.0,50,1678.392081,False
-50.0,50,1679.204198,False
-50.0,50,1679.998579,False
-50.0,50,1680.806219,False
-50.0,50,1681.5875,False
-50.0,50,1682.405472,False
-50.0,50,1683.191263,False
-50.0,50,1684.001979,False
-50.0,50,1684.814054,False
-50.0,50,1685.597618,False
-50.0,50,1686.402035,False
-50.0,50,1687.192902,False
-50.0,50,1687.989288,False
-50.0,50,1688.786199,False
-50.0,50,1689.599564,False
-50.0,50,1690.402884,False
-50.0,50,1691.19594,False
-49.0,50,1692.019135,False
-50.0,50,1692.837677,False
-50.0,50,1693.620908,False
-50.0,50,1694.411786,False
-50.0,50,1695.209895,False
-50.0,50,1696.010353,False
-50.0,50,1696.829294,False
-50.0,50,1697.61569,False
-50.0,50,1748.268933,False
-50.0,50,1749.054704,False
-50.0,50,1749.85671,False
-50.0,50,1750.628556,False
-50.0,50,1751.411763,False
-50.0,50,1752.197939,False
-50.0,50,1753.005114,False
-50.0,50,1753.820643,False
-50.0,50,1754.62647,False
-50.0,50,1755.441406,False
-50.0,50,1756.231641,False
-50.0,50,1757.058184,False
-50.0,50,1757.832126,False
-50.0,50,1758.636764,False
-50.0,50,1759.441499,False
0.0,50,1760.244467,True
-49.0,50,1761.078408,False
-50.0,50,1761.877063,False
-50.0,50,1762.687654,False
-50.0,50,1763.482233,False
-50.0,50,1764.282009,False
-50.0,50,1765.064003,False
-50.0,50,1765.858575,False
-50.0,50,1766.694436,False
-50.0,50,1767.490654,False
-50.0,50,1768.284329,False
-50.0,50,1769.074251,False
-50.0,50,1769.876033,False
-50.0,50,1770.69787,False
-50.0,50,1771.502081,False
-50.0,50,1772.321306,False
-50.0,50,1773.105209,False
-50.0,50,1773.937146,False
-50.0,50,1774.74212,False
-50.0,50,1775.564191,False
-50.0,50,1776.358635,False
-50.0,50,1777.149706,False
-50.0,50,1777.947176,False
-50.0,50,1778.757734,False
-50.0,50,1779.551271,False
-50.0,50,1780.376973,False
-50.0,50,1781.201998,False
-50.0,50,1782.019696,False
-50.0,50,1782.853744,False
-50.0,50,1783.680074,False
-50.0,50,1784.47879,False
-48.0,50,1785.269138,False
-50.0,50,1786.090238,False
-50.0,50,1786.903447,False
-50.0,50,1787.689882,False
-50.0,50,1788.508051,False
-49.0,50,1789.33557,False
-50.0,50,1790.153825,False
-50.0,50,1790.945066,False
-50.0,50,1791.753268,False
-50.0,50,1792.560911,False
-50.0,50,1793.340793,False
-50.0,50,1794.123009,False
-50.0,50,1794.904449,False
-50.0,50,1795.707563,False
-50.0,50,1796.493898,False
-50.0,50,1797.280752,False
-50.0,50,1798.065583,False
-50.0,50,1798.946648,False
-50.0,50,1799.746131,False
-50.0,50,1800.550899,False
-50.0,50,1801.378381,False
-50.0,50,1802.196028,False
-50.0,50,1802.987877,False
-50.0,50,1803.818135,False
-50.0,50,1804.650045,False
-50.0,50,1805.448479,False
-50.0,50,1806.258791,False
-50.0,50,1807.075225,False
-50.0,50,1807.900032,False
-50.0,50,1808.682417,False
-50.0,50,1809.463218,False
-50.0,50,1810.274164,False
-50.0,50,1811.077997,False
-50.0,50,1811.89129,False
-50.0,50,1812.697394,False
-50.0,50,1813.501565,False
-50.0,50,1814.294447,False
-50.0,50,1815.087933,False
-50.0,50,1815.911538,False
-50.0,50,1816.710822,False
-50.0,50,1817.523309,False
-50.0,50,1818.318211,False
-50.0,50,1819.117015,False
-50.0,50,1819.901978,False
-50.0,50,1820.682751,False
-50.0,50,1821.488621,False
-50.0,50,1822.267843,False
-50.0,50,1823.043579,False
-50.0,50,1823.832421,False
-50.0,50,1824.63902,False
-50.0,50,1825.474117,False
-50.0,50,1826.296654,False
-50.0,50,1827.151677,False
-50.0,50,1827.958905,False
-50.0,50,1877.961858,False
-50.0,50,1878.778293,False
-50.0,50,1879.582945,False
-50.0,50,1880.389395,False
-50.0,50,1881.200573,False
-50.0,50,1882.017198,False
-50.0,50,1882.828818,False
-50.0,50,1883.64099,False
-50.0,50,1884.455572,False
-50.0,50,1885.258965,False
-50.0,50,1886.066041,False
-50.0,50,1886.877918,False
-50.0,50,1887.681146,False
-50.0,50,1888.488002,False
-50.0,50,1889.306727,False
-50.0,50,1890.126585,False
-50.0,50,1890.937803,False
-50.0,50,1891.721264,False
-10.0,50,1892.528923,True
-50.0,50,1893.344943,False
-50.0,50,1894.17953,False
-50.0,50,1895.008189,False
-50.0,50,1895.82769,False
-50.0,50,1896.625237,False
-50.0,50,1897.429066,False
-50.0,50,1898.232104,False
-50.0,50,1899.061345,False
-50.0,50,1899.883721,False
-50.0,50,1900.711594,False
0.0,50,1901.530454,True
-50.0,50,1902.326754,False
-50.0,50,1903.106071,False
-50.0,50,1903.895741,False
-50.0,50,1904.712011,False
-50.0,50,1905.502343,False
-50.0,50,1906.32221,False
-50.0,50,1907.102699,False
-50.0,50,1907.878275,False
-50.0,50,1908.656029,False
-50.0,50,1909.457581,False
-50.0,50,1910.237046,False
-50.0,50,1911.020127,False
-50.0,50,1911.806642,False
-50.0,50,1912.605032,False
-50.0,50,1913.390142,False
-50.0,50,1914.16907,False
-50.0,50,1914.970222,False
-50.0,50,1915.785294,False
-50.0,50,1916.582985,False
-50.0,50,1917.392229,False
-50.0,50,1918.176794,False
-50.0,50,1918.976064,False
-50.0,50,1919.795486,False
-50.0,50,1920.580992,False
-50.0,50,1921.39016,False
-50.0,50,1922.196386,False
-50.0,50,1923.021355,False
-50.0,50,1923.835678,False
-50.0,50,1924.652472,False
-50.0,50,1925.444545,False
-50.0,50,1926.236762,False
-50.0,50,1927.020028,False
-50.0,50,1927.863571,False
-50.0,50,1928.677122,False
-50.0,50,1929.480566,False
-50.0,50,1930.294478,False
-50.0,50,1931.084498,False
-50.0,50,1931.898108,False
-50.0,50,1932.714691,False
-50.0,50,1933.536408,False
-50.0,50,1934.331382,False
-50.0,50,1935.173276,False
-50.0,50,1935.991595,False
-50.0,50,1936.787646,False
-50.0,50,1937.567352,False
-50.0,50,1938.378536,False
-50.0,50,1939.181643,False
-50.0,50,1939.969039,False
-50.0,50,1940.786534,False
-50.0,50,1941.573393,False
-50.0,50,1942.358648,False
-50.0,50,1943.159248,False
-50.0,50,1943.951694,False
-50.0,50,1944.733002,False
-50.0,50,1945.516829,False
-50.0,50,1946.300144,False
-50.0,50,1947.096892,False
-50.0,50,1947.897181,False
-50.0,50,1948.689631,False
-50.0,50,1949.521781,False
-50.0,50,1950.316986,False
-50.0,50,1951.135559,False
-50.0,50,1951.929522,False
-50.0,50,1952.713793,False
-50.0,50,1953.521766,False
-50.0,50,1954.322593,False
-50.0,50,1955.127455,False
-50.0,50,1955.954441,False
-50.0,50,1956.755007,False
-50.0,50,1957.547103,False
-50.0,50,2008.331002,False
-50.0,50,2009.154192,False
-50.0,50,2009.966264,False
-50.0,50,2010.778729,False
-50.0,50,2011.567986,False
-50.0,50,2012.370885,False
-50.0,50,2013.160169,False
-50.0,50,2013.940271,False
-50.0,50,2014.771885,False
-50.0,50,2015.560406,False
-50.0,50,2016.379335,False
-50.0,50,2017.191281,False
-50.0,50,2017.964705,False
-50.0,50,2018.743773,False
-50.0,50,2019.517703,False
-50.0,50,2020.367917,False
-50.0,50,2021.190497,False
-50.0,50,2021.994638,False
-50.0,50,2022.792649,False
-50.0,50,2023.607328,False
-50.0,50,2024.432329,False
-50.0,50,2025.249201,False
-50.0,50,2026.044645,False
-10.0,50,2026.868583,False
-50.0,50,2027.657918,False
-50.0,50,2028.455649,False
-50.0,50,2029.278698,False
-50.0,50,2030.074443,False
-50.0,50,2030.856901,False
-50.0,50,2031.661311,False
-50.0,50,2032.478538,False
-50.0,50,2033.275196,False
-50.0,50,2034.127939,False
-50.0,50,2034.935988,False
-50.0,50,2035.727825,False
-50.0,50,2036.519961,False
-50.0,50,2037.326619,False
-50.0,50,2038.12493,False
-50.0,50,2038.929746,False
-50.0,50,2039.724904,False
-50.0,50,2040.535542,False
-50.0,50,2041.331547,False
-50.0,50,2042.130176,False
-50.0,50,2042.93815,False
-50.0,50,2043.735691,False
-50.0,50,2044.530029,False
-50.0,50,2045.32601,False
-50.0,50,2046.130104,False
-50.0,50,2046.942418,False
-50.0,50,2047.743171,False
-50.0,50,2048.547976,False
-50.0,50,2049.351205,False
-50.0,50,2050.145438,False
-50.0,50,2050.949248,False
-50.0,50,2051.735077,False
-50.0,50,2052.554814,False
-50.0,50,2053.34764,False
-50.0,50,2054.158661,False
-50.0,50,2054.975301,False
-50.0,50,2055.76281,False
-50.0,50,2056.558605,False
-50.0,50,2057.348879,False
-50.0,50,2058.152679,False
-50.0,50,2058.957946,False
-50.0,50,2059.776489,False
-50.0,50,2060.568575,False
-50.0,50,2061.367663,False
-50.0,50,2062.179098,False
-50.0,50,2062.992747,False
-50.0,50,2063.780575,False
-50.0,50,2064.573632,False
-50.0,50,2065.411402,False
-50.0,50,2066.288361,False
-50.0,50,2067.094125,False
-50.0,50,2067.913228,False
-50.0,50,2068.748757,False
-50.0,50,2069.556138,False
-50.0,50,2070.337581,False
-50.0,50,2071.119863,False
-50.0,50,2071.924875,False
-50.0,50,2072.724534,False
-50.0,50,2073.54219,False
-50.0,50,2074.322747,False
-50.0,50,2075.127658,False
-50.0,50,2075.941247,False
-50.0,50,2076.7558,False
-49.0,50,2077.580415,False
-50.0,50,2078.371104,False
-50.0,50,2079.171744,False
-50.0,50,2079.968533,False
-50.0,50,2080.750633,False
-50.0,50,2081.57831,False
-50.0,50,2082.377133,False
-50.0,50,2083.187045,False
-50.0,50,2083.976363,False
-50.0,50,2084.809066,False
-50.0,50,2085.592659,False
-50.0,50,2086.377858,False
-50.0,50,2087.19183,False
-50.0,50,2087.972123,False
-50.0,50,2137.869981,False
-50.0,50,2138.674773,False
-50.0,50,2139.457483,False
-50.0,50,2140.243527,False
-50.0,50,2141.034198,False
-50.0,50,2141.855774,False
-50.0,50,2142.696221,False
-50.0,50,2143.518903,False
-50.0,50,2144.310224,False
-50.0,50,2145.128214,False
-50.0,50,2145.945883,False
-50.0,50,2146.740572,False
-50.0,50,2147.544381,False
-50.0,50,2148.345818,False
-50.0,50,2149.163664,False
-50.0,50,2149.971247,False
-50.0,50,2150.7827,False
-50.0,50,2151.590667,False
-50.0,50,2152.406991,False
-50.0,50,2153.211071,False
-50.0,50,2154.0092,False
-50.0,50,2154.840641,False
-50.0,50,2155.667802,False
-50.0,50,2156.472375,False
-50.0,50,2157.268757,False
-50.0,50,2158.0511,False
-50.0,50,2158.822593,False
-50.0,50,2159.642834,False
-50.0,50,2160.440078,False
-50.0,50,2161.242048,False
-50.0,50,2162.032086,False
-50.0,50,2162.859447,False
-50.0,50,2163.666179,False
-50.0,50,2164.477253,False
-50.0,50,2165.29,False
-50.0,50,2166.118019,False
-50.0,50,2166.924446,False
-50.0,50,2167.728284,False
-50.0,50,2168.537786,False
-50.0,50,2169.317437,False
-50.0,50,2170.120762,False
-50.0,50,2170.904384,False
-50.0,50,2171.685054,False
-50.0,50,2172.477893,False
-50.0,50,2173.261477,False
-50.0,50,2174.042998,False
-50.0,50,2174.838778,False
-50.0,50,2175.634924,False
-50.0,50,2176.448326,False
-50.0,50,2177.253133,False
-50.0,50,2178.038821,False
-50.0,50,2178.843968,False
-50.0,50,2179.620659,False
-50.0,50,2180.414207,False
-50.0,50,2181.210766,False
-50.0,50,2181.993092,False
-50.0,50,2182.785682,False
-50.0,50,2183.590032,False
-50.0,50,2184.408234,False
-50.0,50,2185.21305,False
-50.0,50,2186.030845,False
-50.0,50,2186.824109,False
-50.0,50,2187.696231,False
-50.0,50,2188.521175,False
-50.0,50,2189.333282,False
-50.0,50,2190.125856,False
-50.0,50,2190.933192,False
-50.0,50,2191.746433,False
-50.0,50,2192.566251,False
-50.0,50,2193.369864,False
-50.0,50,2194.160358,False
-50.0,50,2194.985842,False
-50.0,50,2195.80875,False
-50.0,50,2196.620898,False
-50.0,50,2197.408466,False
-50.0,50,2198.228266,False
-50.0,50,2199.043776,False
-50.0,50,2199.843476,False
-50.0,50,2200.663444,False
-50.0,50,2201.461617,False
-50.0,50,2202.246965,False
-50.0,50,2203.070978,False
-50.0,50,2203.889275,False
-50.0,50,2204.68837,False
-50.0,50,2205.503813,False
-50.0,50,2206.299113,False
-50.0,50,2207.092286,False
-50.0,50,2207.885026,False
-50.0,50,2208.694495,False
-50.0,50,2209.500345,False
-50.0,50,2210.306422,False
-50.0,50,2211.112693,False
-50.0,50,2211.904987,False
-50.0,50,2212.738522,False
-50.0,50,2213.520413,False
-50.0,50,2214.328364,False
-50.0,50,2215.140949,False
-50.0,50,2215.92115,False
-50.0,50,2216.714435,False
-50.0,50,2217.495062,False
-50.0,50,2268.174713,False
-50.0,50,2268.973603,False
-50.0,50,2269.772944,False
-50.0,50,2270.569047,False
-50.0,50,2271.372108,False
-50.0,50,2272.15262,False
-50.0,50,2272.94839,False
-50.0,50,2273.743026,False
-49.0,50,2274.562141,False
-50.0,50,2275.372205,False
-50.0,50,2276.176452,False
-50.0,50,2277.019654,False
-50.0,50,2277.807892,False
-50.0,50,2278.609252,False
-50.0,50,2279.414853,False
-50.0,50,2280.210564,False
-50.0,50,2281.024493,False
-50.0,50,2281.837679,False
-50.0,50,2282.638758,False
-50.0,50,2283.446854,False
-50.0,50,2284.25316,False
-50.0,50,2285.051681,False
-50.0,50,2285.867972,False
-50.0,50,2286.686934,False
-50.0,50,2287.475965,False
-50.0,50,2288.282043,False
-50.0,50,2289.105464,False
-50.0,50,2289.898597,False
-50.0,50,2290.688876,False
-50.0,50,2291.472386,False
-50.0,50,2292.280669,False
-50.0,50,2293.063429,False
-50.0,50,2293.852002,False
-50.0,50,2294.714582,False
-50.0,50,2295.507741,False
-50.0,50,2296.31243,False
-50.0,50,2297.094799,False
-50.0,50,2297.902035,False
-50.0,50,2298.678284,False
-50.0,50,2299.493814,False
-50.0,50,2300.322943,False
-50.0,50,2301.12738,False
-50.0,50,2301.944376,False
-50.0,50,2302.764636,False
-50.0,50,2303.560537,False
-50.0,50,2304.391717,False
-50.0,50,2305.169953,False
-50.0,50,2305.952168,False
-50.0,50,2306.749155,False
-50.0,50,2307.525729,False
-50.0,50,2308.309018,False
-50.0,50,2309.126168,False
-50.0,50,2309.927653,False
-49.0,50,2310.724041,False
-50.0,50,2311.519903,False
-50.0,50,2312.320838,False
-50.0,50,2313.09962,False
-50.0,50,2313.92707,False
-50.0,50,2314.769199,False
-50.0,50,2315.549817,False
-50.0,50,2316.363244,False
-50.0,50,2317.183706,False
-50.0,50,2318.005804,False
-50.0,50,2318.808284,False
-50.0,50,2319.607581,False
-50.0,50,2320.407012,False
-50.0,50,2321.197862,False
-50.0,50,2321.998074,False
-50.0,50,2322.799216,False
-50.0,50,2323.615927,False
-50.0,50,2324.424806,False
-50.0,50,2325.204494,False
-50.0,50,2326.023361,False
-50.0,50,2326.837228,False
-50.0,50,2327.618098,False
-50.0,50,2328.448096,False
-50.0,50,2329.254009,False
-50.0,50,2330.036329,False
-50.0,50,2330.843912,False
-50.0,50,2331.626769,False
-50.0,50,2332.414509,False
-50.0,50,2333.214643,False
-50.0,50,2334.011915,False
-50.0,50,2334.84364,False
-50.0,50,2335.677077,False
-50.0,50,2336.497564,False
-50.0,50,2337.307063,False
-50.0,50,2338.092294,False
-50.0,50,2338.870165,False
-50.0,50,2339.669187,False
-50.0,50,2340.473838,False
-50.0,50,2341.294946,False
-50.0,50,2342.112761,False
-50.0,50,2342.913625,False
-50.0,50,2343.70625,False
-50.0,50,2344.530197,False
-50.0,50,2345.319876,False
-50.0,50,2346.114198,False
-50.0,50,2346.943214,False
-50.0,50,2347.783115,False
-50.0,50,2398.043252,False
-50.0,50,2398.837101,False
-50.0,50,2399.630332,False
-50.0,50,2400.450891,False
-50.0,50,2401.277466,False
-50.0,50,2402.06533,False
