#{"t_start": 1751584258.553012, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,354.051833,False
-50.0,50,354.861688,False
-50.0,50,355.651484,False
-50.0,50,356.474869,False
-50.0,50,357.281759,False
-50.0,50,358.098533,False
-50.0,50,358.928715,False
-50.0,50,359.726073,False
-50.0,50,360.556888,False
-50.0,50,361.340943,False
-50.0,50,362.138377,False
-50.0,50,362.966044,False
-50.0,50,363.787333,False
-50.0,50,364.59372,False
-50.0,50,365.373283,False
-50.0,50,366.148583,False
-50.0,50,366.960008,False
-50.0,50,367.784411,False
-50.0,50,368.578147,False
-50.0,50,369.414148,False
-50.0,50,370.227507,False
-50.0,50,371.078435,False
-50.0,50,371.875779,False
-50.0,50,372.665084,False
-50.0,50,373.482828,False
-50.0,50,374.323892,False
-50.0,50,375.167545,False
-50.0,50,375.944885,False
-50.0,50,376.741281,False
-50.0,50,377.562784,False
-50.0,50,378.341377,False
-50.0,50,379.162189,False
-50.0,50,379.955234,False
-50.0,50,380.756077,False
-50.0,50,381.540483,False
-50.0,50,382.338766,False
-50.0,50,383.128824,False
-50.0,50,383.919954,False
-50.0,50,384.761289,False
-50.0,50,385.5587,False
-50.0,50,386.384719,False
-50.0,50,387.163391,False
-50.0,50,387.955385,False
-50.0,50,388.748299,False
-50.0,50,389.553732,False
-50.0,50,390.332875,False
-50.0,50,391.118307,False
-50.0,50,391.930744,False
-50.0,50,392.769374,False
-50.0,50,393.558912,False
-50.0,50,394.394193,False
-50.0,50,395.196395,False
-50.0,50,395.99727,False
-50.0,50,396.817703,False
-50.0,50,397.668929,False
-50.0,50,398.457824,False
-50.0,50,399.263536,False
-50.0,50,400.062381,False
-50.0,50,400.846387,False
-50.0,50,401.641445,False
-50.0,50,402.453277,False
-50.0,50,403.244711,False
-50.0,50,404.037094,False
-50.0,50,404.8322,False
-50.0,50,405.638803,False
-50.0,50,456.658314,False
-50.0,50,457.454017,False
-50.0,50,458.336295,False
-50.0,50,459.136389,False
-50.0,50,459.957394,False
-50.0,50,460.794444,False
-50.0,50,461.598939,False
-50.0,50,462.387938,False
-50.0,50,463.202316,False
-50.0,50,464.007943,False
-50.0,50,464.809533,False
-50.0,50,465.647367,False
-50.0,50,466.447264,False
-50.0,50,467.286657,False
-50.0,50,468.099185,False
-50.0,50,468.908273,False
-50.0,50,469.702072,False
-50.0,50,470.516001,False
-50.0,50,471.334458,False
-50.0,50,472.126666,False
-50.0,50,472.944852,False
-50.0,50,473.781995,False
-50.0,50,474.599807,False
-50.0,50,475.409516,False
-50.0,50,476.217195,False
-50.0,50,477.027986,False
-50.0,50,477.818635,False
-50.0,50,478.607912,False
-50.0,50,479.434848,False
-50.0,50,480.230856,False
-50.0,50,481.030422,False
-50.0,50,481.825506,False
-50.0,50,482.61632,False
-50.0,50,483.441257,False
-50.0,50,484.228663,False
-50.0,50,485.060742,False
-50.0,50,485.896624,False
-50.0,50,486.696191,False
-50.0,50,487.495215,False
-50.0,50,488.266423,False
-50.0,50,489.085263,False
-50.0,50,489.89708,False
-50.0,50,490.700284,False
-50.0,50,491.483314,False
-50.0,50,492.295431,False
-50.0,50,493.117004,False
-50.0,50,493.948003,False
-50.0,50,494.72595,False
-50.0,50,495.533656,False
-50.0,50,496.316244,False
-50.0,50,497.126706,False
-50.0,50,497.922319,False
-50.0,50,498.740524,False
-50.0,50,499.543992,False
-50.0,50,500.342098,False
-50.0,50,501.232922,False
-49.0,50,502.039389,False
-50.0,50,502.828665,False
-50.0,50,503.659364,False
-50.0,50,504.463229,False
-50.0,50,505.242616,False
-50.0,50,506.039474,False
-50.0,50,506.835869,False
-50.0,50,507.647907,False
-50.0,50,508.475756,False
-50.0,50,509.288632,False
-50.0,50,510.092571,False
-50.0,50,510.883517,False
-50.0,50,511.69035,False
-50.0,50,512.509871,False
-50.0,50,513.312808,False
-50.0,50,514.16538,False
-50.0,50,514.986409,False
-50.0,50,515.799959,False
-50.0,50,516.593421,False
-50.0,50,517.408484,False
-50.0,50,518.196481,False
-50.0,50,518.996506,False
-50.0,50,519.820599,False
-50.0,50,520.606434,False
-50.0,50,521.431847,False
-50.0,50,522.224018,False
-50.0,50,523.038162,False
-50.0,50,523.865468,False
-50.0,50,524.671939,False
-50.0,50,525.464107,False
-50.0,50,526.256681,False
-50.0,50,527.070435,False
-50.0,50,527.85737,False
-50.0,50,528.680774,False
-50.0,50,529.48279,False
-50.0,50,530.279027,False
-50.0,50,531.077691,False
-50.0,50,531.86415,False
-50.0,50,532.67732,False
-50.0,50,533.469746,False
-50.0,50,534.263127,False
-50.0,50,535.073094,False
-50.0,50,535.881383,False
-50.0,50,536.683777,False
-50.0,50,586.855978,False
-50.0,50,587.650142,False
-50.0,50,588.440312,False
-50.0,50,589.233178,False
-50.0,50,590.045478,False
-50.0,50,590.854876,False
-50.0,50,591.678022,False
-50.0,50,592.499457,False
-50.0,50,593.293532,False
-50.0,50,594.084658,False
-50.0,50,594.901729,False
-50.0,50,595.703971,False
-50.0,50,596.532399,False
-50.0,50,597.351089,False
-50.0,50,598.140281,False
-50.0,50,598.937949,False
-50.0,50,599.757863,False
-50.0,50,600.549865,False
-50.0,50,601.340486,False
-50.0,50,602.12368,False
-50.0,50,602.9196,False
-50.0,50,603.711384,False
-50.0,50,604.532537,False
-50.0,50,605.34611,False
-50.0,50,606.137003,False
-50.0,50,606.97748,False
-50.0,50,607.813339,False
-50.0,50,608.631196,False
-50.0,50,609.439471,False
-50.0,50,610.248314,False
-50.0,50,611.049587,False
-50.0,50,611.886133,False
-50.0,50,612.69249,False
-50.0,50,613.516317,False
-50.0,50,614.31119,False
-50.0,50,615.140076,False
-50.0,50,615.97455,False
-50.0,50,616.753642,False
-50.0,50,617.551832,False
-50.0,50,618.35828,False
-50.0,50,619.163375,False
-50.0,50,619.958094,False
-50.0,50,620.768345,False
-50.0,50,621.586863,False
-50.0,50,622.40433,False
-50.0,50,623.201702,False
-50.0,50,623.987138,False
-50.0,50,624.798186,False
-50.0,50,625.583996,False
-50.0,50,626.359374,False
-50.0,50,627.15586,False
-50.0,50,627.938619,False
-50.0,50,628.74498,False
-50.0,50,629.585574,False
-50.0,50,630.387624,False
-50.0,50,631.210595,False
-50.0,50,632.017055,False
-50.0,50,632.799108,False
-50.0,50,633.593482,False
-50.0,50,634.411481,False
-50.0,50,635.19198,False
-50.0,50,635.994966,False
-50.0,50,636.800575,False
-50.0,50,637.625993,False
-50.0,50,638.446602,False
-50.0,50,639.248848,False
-50.0,50,640.043821,False
-50.0,50,640.876831,False
-50.0,50,641.686523,False
-50.0,50,642.495943,False
-50.0,50,643.330791,False
-50.0,50,644.153898,False
-50.0,50,644.943009,False
-50.0,50,645.754911,False
-50.0,50,646.558297,False
-50.0,50,647.350258,False
-50.0,50,648.131058,False
-50.0,50,648.940376,False
-50.0,50,649.762305,False
-50.0,50,650.562184,False
-50.0,50,651.358234,False
-50.0,50,652.194119,False
-50.0,50,653.01091,False
-50.0,50,653.818554,False
-50.0,50,654.595479,False
-50.0,50,655.395459,False
-50.0,50,656.204756,False
-50.0,50,656.992328,False
-50.0,50,657.778437,False
-50.0,50,658.597455,False
-50.0,50,659.428911,False
-50.0,50,660.24747,False
-50.0,50,661.037621,False
-50.0,50,661.847932,False
-50.0,50,662.67412,False
-50.0,50,663.461193,False
-50.0,50,664.273582,False
-50.0,50,665.083768,False
-50.0,50,665.873578,False
-50.0,50,666.670549,False
-50.0,50,716.945823,False
-50.0,50,717.742893,False
-50.0,50,718.52734,False
-50.0,50,719.336121,False
-50.0,50,720.116168,False
-50.0,50,720.915552,False
-50.0,50,721.704231,False
0.0,50,722.50058,True
-50.0,50,723.327221,False
-50.0,50,724.128236,False
-50.0,50,724.942183,False
-50.0,50,725.762002,False
-50.0,50,726.586393,False
-50.0,50,727.360868,False
-50.0,50,728.151673,False
-50.0,50,728.955839,False
-50.0,50,729.755335,False
-50.0,50,730.610519,False
-50.0,50,731.410168,False
-50.0,50,732.215397,False
-50.0,50,733.001869,False
-50.0,50,733.819312,False
-50.0,50,734.623209,False
-50.0,50,735.430797,False
-50.0,50,736.233476,False
-50.0,50,737.013777,False
-50.0,50,737.813928,False
-50.0,50,738.610854,False
-50.0,50,739.398157,False
